id,id_str,screen_name,age,in_out_ratio,favorites_ratio,status_ratio,account_rep,avg_tpd,hashtags_ratio,user_mentions_ratio,description,std_deviation_friends,std_deviation_followers,bot
24340604,24340604,AnnieDuke,301699377.1,61.0396376,1.173003416,4.568012083,0.9838812727,5.154639175,0.308,0.923,Speaker writer student of decision science  Author of  ThinkinginBets  I used to play poker  Navigating uncertainty  Less  no   More  I don t know,1.21E+17,3.65E+17,0
78408666,78408666,DeptVetAffairs,284459138.2,778.75,0.411863724,7.666861447,0.9987175377,10.86956522,0.385,0.72,Official Twitter feed of the U S  Department of Veterans Affairs  Following a Twitter user does not signify VA endorsement,1.42E+17,4.81E+17,0
1025087364,1025087364,GrasslandsMusic,182672189.7,0.3797559225,1.858805112,2.140700238,0.2752341311,4.566210046,1.667,1.029,Wildlife scientist  principal ecology consultant  lockhartgarratt  drone pilot  writer  musician  photographer and model maker  Thinking too much  all the time,2.68E+17,3.39E+17,0
44196397,44196397,elonmusk,294743120.4,320916.662,0.4737087665,1.640685623,0.9999968839,8.928571429,0.018,1.573,,1.01E+17,4.95E+17,0
2935614385,2935614385,arjitsingh2454,119756837.8,517.1481481,0.04256625419,0.3058998606,0.99807005,2.298913043,0.1276595745,0.1560283688,,3.56E+17,2.73E+17,0
53807788,53807788,bisping,291959866.5,422.3957028,3.335439256,7.318671657,0.9976381432,3.703703704,0.267,1.204,You know who I am and what I do,8.54E+16,4.91E+17,0
605896630,605896630,spiderblogg,199254714.1,0.5278219396,0.1526327752,1.001218972,0.3454734651,2.89017341,0.109,0.461,Hi  I m Andr  Marques  Brazilian  I m    and I am part of Aracnof   a Brazilian website about Spider Man,3.17E+16,1.23E+17,0
18863815,18863815,coldplay,307043210.8,16037.1795,0.2400287562,2.034475859,0.9999376488,4.166666667,0.828,0.397,The official Coldplay Twitter page  A Head Full Of Dreams documentary film out on Amazon Prime from    November and in cinemas worldwide on    November,5.20E+16,3.19E+17,0
25110374,25110374,UncleRUSH,301318927.3,4736.137897,2.949401181,19.55763235,0.9997889021,4.098360656,0.336,0.832,,8.62E+16,4.07E+17,0
405427035,405427035,ArvindKejriwal,218231467.4,66768.63981,0.1817226474,10.46864977,0.9999850231,11.11111111,0.105,1.033,,2.09E+17,2.80E+17,0
19800452,19800452,ArmandTweets,305349311.7,3.999580537,74.02262763,1.913622129,0.7999832201,2.538071066,0.079,0.616,Producer  Buzzfeed  previously  Mashable  Cat enthusiast   marvel fanboy  master emojifier  new to LA but a New Yorker at heart  Insta  amv,2.43E+17,3.00E+17,0
85603854,85603854,JLo,282056402,25881.15194,2.215318623,4.220194229,0.9999613633,14.28571429,0.637,0.621,WorldOfDance   ShadesOfBlue   SecondAct   JLOVegas  AlliHave   JLOxInglot   ElAnillo   Dinero  Limitless,5.55E+16,3.02E+17,0
34999173,34999173,OfficialSisQo,298123708.2,23.79565817,1.260105083,1.479203391,0.9596703587,2.207505519,0.38,1.23,My son s name is Dragon  My youngest s name is Star      my  st Born is the One,1.86E+17,4.49E+17,0
68433206,68433206,mattdusk,287594102.8,224.7483196,0.4584461181,2.043780433,0.9955702882,1.531393568,0.41,0.377,Jazz Singer  Crooner  Almost Dancer    Old school music is my game  Check out my new music available now on Spotify https   t co b QBnlTBPo,3.42E+17,4.36E+17,0
197897455,197897455,MattGrosack,252674954.9,0.6518847007,0.02974889222,0.2981728048,0.3946308725,2.652439024,0.5988505747,1.367816092,Interested in all things autonomy  dApps  UAS  SDC   tennis nut   fan of good food libation   opinions only and not meant as legal advice,2.25E+17,3.39E+17,0
27335600,27335600,stuholden,300435900.3,609.4725,0.7652560822,0.2346670286,0.9983619246,6.827586207,0.3409090909,1.268939394,FOXSoccer TV Soccer Analyst     BRFootball UCL Analyst     RCD Mallorca        Dad Joker,1.25E+17,4.78E+17,0
242359772,242359772,Ljimenez09,242834573.5,0.3446712018,0.09321901602,0.2960237455,0.2563237774,2.044334975,0.2518072289,0.9024096386,,8.69E+16,3.00E+17,0
38180018,38180018,Erik_Seidel,297106578.1,295.3454545,3.60190746,0.6467497329,0.9966255599,1.814882033,0.096,0.946,,1.82E+17,4.53E+17,0
19926675,19926675,RepKevinBrady,305116411,54.86980609,0.9336134988,3.268921514,0.9821012445,3.003003003,0.581,1.167,Dad  Husband   WaysandMeansGOP Chairman  Loves  Baseball  Texas  tax reform,9.94E+16,4.65E+17,0
19675870,19675870,jaysean,305544862.6,577.5354096,0.6656488945,5.004808744,0.9982714973,2.941176471,0.401,1.439,Jay Sean  Sheezy  The Shizzle  Schnitzel  Ok not the last one,6.37E+16,4.25E+17,0
331821111,331821111,geoffreyamoore,228572521.9,373.7096774,1.127190608,1.022107111,0.9973312672,1.531393568,2.074,0.644,Author  speaker  advisor  best known for Crossing the Chasm  Venture partner at MDV   Wildcat Venture Partners  Chairman emeritus Chasm Group   Chasm Institute,1.46E+17,2.11E+17,0
720840916,720840916,htp_Disordia,156621441.6,1.211267606,0.1925253636,0.1936286609,0.5477707006,1.779487179,0.3141210375,1.175792507,,1.58E+17,1.98E+17,0
60464803,60464803,EderFranco_Gt,290064405.7,1,0,0.07595554494,1,2.53,0.1501976285,0.1897233202,Who am I,38404676.18,1.05E+17,0
19516074,19516074,LizHernandez,305787238.9,300.8933333,0.04323005776,7.234677313,0.9966875718,1.945525292,0.339,0.604,Words Are Powerful  Creator of  wordaful   Booking Inquiries  mecia rebel one net,399297541.6,3.36E+17,0
816952,816952,RhiannonSL,365486288.3,0.8352352352,0.6276350368,2.190458098,0.4551107232,1.577287066,1.77,2.398,Focused on convergence of creativity  community  social good   the future  Founder  AvaConInc   SingularityU  GSP      OFAfellows alum  Designer into  VR  ag,1.12E+17,1.91E+17,0
82282572,82282572,AlecJRoss,283230599,615.8314815,2.834541193,4.951600585,0.9983788117,6.172839506,0.168,1.209,Startup advisor  Obama Administration Alum  Teacher  Author   BaltCitySchools dad,1.27E+17,3.93E+17,0
20796069,20796069,jensstoltenberg,304172925.6,14.1387217,0.4138593195,0.9180462049,0.9339442246,1.862197393,0.598,0.85,,2.56E+16,4.86E+17,0
76966092,76966092,johnrampton,284922849.3,2.306384483,4.601969983,7.477594743,0.6975548351,13.51351351,0.008,0.107,Entrepreneur and connector  Founder of  Due    Calendar  I blog about my successes and epic failures for  Entrepreneur and  TechCrunch  fintech  productivity,3.51E+17,4.74E+17,0
23375688,23375688,selenagomez,302168272.9,46675.34375,0.04832274368,1.250672668,0.9999785759,2.212389381,0.538,0.684,TakiTaki with  DJSnake   Ozuna PR and  IAmCardiB is out everywhere  Listen now  https   t co tccixSTGos,3.62E+16,3.29E+17,0
135839250,135839250,MominaMustehsan,266797183,7731.319149,0.1557677616,0.3397097338,0.9998706727,2.72479564,0.915,0.994,BBC     Women       SBU    under     Forbes    Under    Asia,1.67E+17,3.15E+17,0
1140450697,1140450697,the_underquoted,178983053.8,1.5,0,1.881670878,0.6,1.477104874,0.001,0.005,Quoting those too often overlooked  Tweet a hashtag  the underquoted to see if any quotes match that word  Tweets one unsolicited quote a day,500353243,2.69E+17,0
21046818,21046818,jpmontoya,303898212.1,3958.475694,0.8369960396,2.90816321,0.9997474413,1.841620626,1.537,1.558,Team Penske SportCar Program Driver,7.68E+16,4.60E+17,0
15187837,15187837,ysaraf,324703976.6,6.645038168,0.5609145965,0.5816695009,0.8691962057,1.988071571,0.259,1.152,Search Engineer,9.55E+16,1.54E+17,0
230425391,230425391,habibrkhan,245449593.4,1.131019523,3.961487924,4.890434666,0.5307410423,35.71428571,0.216,1.439,ProudMuslim  EventOrganizer  Realtor  NatureLover  TravelBlogger  xRJ fm    Lhr  xHost Kay tv  Innovator  Adventurous  PTI  Manutd  fighter  Pakistani  KHAN,4.56E+17,4.57E+17,0
16998020,16998020,lilyallen,313616019.3,2451.955675,1.802846682,8.827722531,0.9995923285,12.82051282,0.081,0.874,My Thoughts Exactly out now,1.72E+17,4.95E+17,0
3098421349,3098421349,cdsimcoecounty,112043742.4,0.3005464481,0.06785921138,1.661008424,0.231092437,2.222222222,1.129,0.018,Carpet and Upholstery Cleaning Service,1.97E+17,3.73E+17,1
554067867,554067867,tammylou01,204396310.7,0.01944792974,1.149766349,2.274170206,0.01907692308,5.988023952,1.14,0.999,Building Praxis to support high impact  high growth entrepreneurs  Recovering journalist  grantmaker  impact investor,1056539392,3.35E+17,1
256597786,256597786,quest4C,240365657.2,0.3493723849,0.003594523487,0.4317022707,0.2589147287,7.633587786,1.129,1.399,,1.99E+17,3.19E+17,1
902660155,902660155,BurComConsults,187912426.1,0.5405260333,0.05195611703,2.046979053,0.3508710801,4.761904762,0.463,0.432,BurCom is now part of The Answer Company  For news  updates  and helpful information follow us  TheAnswerCo,1.63E+16,1.42E+17,1
291807276,291807276,l4christ,234671866.6,1.343137255,0.9627741208,8.99926877,0.5732217573,11.11111111,0.065,0.963,We are a fairly new  non denominational  Christian  Bible centered church  Check us out on Facebook  https   t co McJ y  f X,357551355.6,2.22E+17,1
3075701916,3075701916,getpaidonlights,112820365.3,0.1034846885,0.0007658191831,0.3201124185,0.09377990431,2.069306931,1.007177033,0,Make money every time someone turns on a LIGHT,946726366.4,2.55E+17,1
263590963,263590963,ukbettips,239272646.7,1.718172983,0.3755381204,2.93425266,0.6321058277,6.289308176,0.308,0.061,https   t co XeVBQ  prF is a dedicated sports betting site that serves you betting info   freebets    bettingtips,1.04E+17,3.07E+17,1
3015205673,3015205673,REITReport,116031691.4,15.66666667,0,3.811731042,0.94,4.291845494,0,0,Real Estate Investment News,343310740.3,3.57E+17,1
15301343,15301343,yorganic,324000114.2,1.28125,0.004533331736,0.3762665341,0.5616438356,1.633986928,2.001,0.026,An award winning marketing agency based in the heart of Lancashire specialising in all forms of Web Design  Online Marketing  Search Engine Optimisation,804685970,1.92E+17,1
2151712344,2151712344,YouniqueDivas,156466336.4,0.5308775731,2.170680338,6.760528969,0.3467799009,2.304147465,0.589,0.131,Anti aging Consultant Extraordinaire   let me help you with your anti aging problems relating to the mind  body and face  Our goal is to  make people better,2.21E+17,3.47E+17,1
2618602598,2618602598,FocusSalon1,133920009.9,0.4090909091,0.1199999912,1.394838607,0.2903225806,1.865671642,0.175,0.01,,941993146.9,2.30E+17,1
72793593,72793593,Greenhousehotel,286550599.9,4.130016051,0.1242251805,0.8520882528,0.805068836,1.988071571,1.213,0.741,Stylish Eco friendly    boutique hotel in  Bournemouth Dorset   Home to the award winning ARBOR  restaurant  everything responsibly sourced   sustainable  eco,1.29E+17,2.64E+17,1
505000901,505000901,ban262003,208738454.6,0.7982625483,0.4147429384,16.92167745,0.4439076758,15.625,0.489,1.195,MS,2.73E+17,4.02E+17,1
120388905,120388905,yhonachristy,271164744.6,0.8891566265,0.0009558764741,2.335843477,0.4706632653,2.857142857,0.347,0.056,Mrs  Aryo Pradipto  Mami for Axel Ganendra Putra Pradipto  Bankers  Bank Mega   Talent   Model for CT Corps Bank Mega,207436108.8,1.68E+17,1
2442864796,2442864796,Julia_Byrnee,142990750.2,0.3969010727,10.7499429,7.913664337,0.2841296928,19.60784314,0.127,1.189,I finally saw them        and        Up The Irish   Saw him          and,2.84E+17,4.07E+17,1
549795522,549795522,palo_jesse,202796052.5,0.7737556561,2.643601754,2.423763155,0.4362244898,2.079002079,0.297,0.521,thekids,1.10E+17,1.72E+17,0
231034206,231034206,jamesafalk,243363462.7,17,0.003195220809,0.0383426497,0.9444444444,1.981481481,1.158878505,0.8785046729,,3.80E+17,1.26E+17,0
44335525,44335525,HHShkMohd,292792165.5,151436.4194,0,1.589058912,0.9999933966,4.081632653,0.07,0.015,Official Tweets by His Highness Sheikh Mohammed bin Rashid Al Maktoum,1.07E+17,3.36E+17,0
80405070,80405070,jem,281954575.2,2.632031767,0.2255342016,0.4299245717,0.7246720117,2.463054187,0.2,0.575,Platinum Recording Artist  Producer  Writer  Director  Art Lover  Entrepreneur       Creative Opportunist  Changing the world one song at a time,5.55E+16,2.14E+17,0
314734443,314734443,Leo_Tweets,229087541.2,725.7196402,0.00867441324,7.84845824,0.9986239535,9.090909091,1.042,0,All Things Leo   Start your Day off Right  Leo Zodiac  LeoHumor  LeoWisdom and  LeoFacts                     Contact  LeoZodiacTweets gmail com,3.28E+16,4.70E+17,0
24580902,24580902,leonthomas,299665556.7,170.2441446,0.7522305948,4.351346929,0.9941603843,3.184713376,0.337,1.267,Grammy award winning Writer  producer  artist and actor  I love all of my  LTTroopers  MY EP GENESIS IS OUT NOW,5.16E+16,4.21E+17,0
1137408992,1137408992,DSI_Columbia,177163012,3.569570871,1.299196697,2.223850202,0.78116107,3.012048193,0.868,1.951,Training the next generation of data scientists and developing innovative technology to serve society  Founded at  CUSEAS in       now  Columbia wide,1.81E+17,4.08E+17,0
36222624,36222624,Molly_Horan,295854799.8,2.23815621,0.2748050735,0.5484420064,0.6911822855,2.212389381,0.205,0.542,Teaching  NYUGallatin   SVA News   FordhamNYC  Formerly  Refinery     Mashable   Buzzfeed  YA writer Rep d by   UweStender,8.44E+16,1.90E+17,0
27395319,27395319,Andy_Bloch,298507833.1,30.66298897,0.0474681011,0.8885796975,0.9684173847,2.403846154,0.093,0.98,Professional Poker Player,1.01E+17,3.33E+17,0
1917034674,1917034674,alex_jeanmonod,156358991.1,0.4483394834,0.03315447333,0.2961799618,0.3095541401,3.397350993,1.346978558,0.3352826511,Virtual and Administrative Assistant from Switzerland,2.90E+17,3.44E+17,0
2493068299,2493068299,arunchaluvadhi,136827851.8,0.5794392523,0.001262900774,0.05114748135,0.3668639053,1.509433962,0.425,0.5625,traveller like being introvert always learner discovering oneself  fascinate about data,2.45E+17,3.29E+17,0
575270233,575270233,sadB0T,200256327.2,111.3333333,0,2.772478691,0.9910979228,7.633587786,0.107,0,Im a learning Bot  I will slowly expand my vocabulary based on tweets I find containing     sad faces   A project by Plummer Fernandez  m pf  See also  happyB T,1131154180,9.26E+16,0
23737582,23737582,druidDUDE,300055761.3,2430.487455,5.18418841,5.301094681,0.9995887291,7.352941176,0.056,0.931,Banana Pudding Expert,1.12E+17,4.62E+17,0
1350259454,1350259454,knowkenny,170930901,3007.601036,5.869487576,2.97720305,0.9996676196,3.278688525,0.301,0.864,Comedian  Writer  Been cheering up people since,1.35E+17,4.31E+17,0
454625063,454625063,"""Siwan_ZEA""",211158341.7,6394.886364,0.0004091716165,0.0744692342,0.9998436495,1.292857143,0.1767955801,0.1712707182,ZEA,635980812.7,4.05E+17,0
107396619,107396619,mahflaibam,272652211.7,0.3018867925,0,0.03263938314,0.231884058,2.538461538,0.07070707071,0.7474747475,,73084352.27,217352253,0
14515799,14515799,brianstelter,327756499.9,98.78349835,60.68257138,44.28047287,0.9899783029,43.47826087,0.026,1.183,CNN s host of  ReliableSources and senior media correspondent  Formerly  nytimes   tvnewser and Top of the Morning  Email  bstelter gmail com,1.04E+17,4.80E+17,0
15076390,15076390,Padmasree,323693880.7,7101.454106,0.3299117047,5.011401502,0.9998592036,3.076923077,0.242,1.267,CEO  Nio US Also love art  photography  Haiku and food    Passionate about helping women in tech,596134834.9,4.33E+17,0
23497233,23497233,Sia,300184292.5,12075.60968,0.03425095935,4.599990188,0.9999171953,2.267573696,0.478,1.13,i am sia i was born from the bumhole of a unicorn named steve   LSD  SIA FAN MAIL  Attn  SIA     N Fairfax Ave       Los Angeles  CA,5.69E+16,4.61E+17,0
17503180,17503180,marissamayer,309664736.7,4754.148571,0.05775536534,0.3928480889,0.9997897016,2.202643172,0.149,1.407,Lumi Labs  Yahoo  Google  San Franciscan  Wisconsinite  Geek,8.13E+16,4.74E+17,0
288333760,288333760,MariaSharapova,232980502.5,110622.2025,0.6248763242,1.31279655,0.9999909603,2.557544757,0.414,0.893,,9.86E+16,4.00E+17,0
121963311,121963311,Phoebus_Ji,268532956.6,0.7485898469,0.2210410251,8.935269734,0.4281105991,8.130081301,0.061,1.048,IT    IC                  fo    fo,1.75E+17,3.29E+17,0
226772129,226772129,paulinhohopp,244439543.9,1.776699029,2.001299758,2.338855616,0.6398601399,5.376344086,0.037,0.625,Photographer,2.70E+17,3.74E+17,0
20796447,20796447,SteveAustria,302263650.5,1,0,0.1020460117,1,1.342105263,0.1932773109,0.09523809524,,42855517.01,1.45E+17,0
166345340,166345340,paolitagdiaz,257757752.6,0.770212766,0.4277132264,0.8956502672,0.4350961538,2.958579882,0.354,0.512,Dra  em m todos para adiar o despertador,2.70E+17,3.34E+17,0
7861312,7861312,feliciaday,350896941.8,4464.5648,15.3765763,8.21065691,0.9997760642,6.134969325,0.149,1.275,Actress  New Media Geek  Author  Gamer  Misanthrope  I like to keep my Tweets real and not waste people s time,1.07E+17,4.85E+17,0
62442994,62442994,AndersFoghR,287543374.1,1652.696429,0.01382191474,0.896321123,0.9993952941,2.336448598,1.094,0.618,CEO of  RasmussenGlobal  Founder of  AoDemocracies  NATO SecGen           and PM of                Instagram https   t co kSTvllAou,1.51E+17,3.78E+17,0
238388617,238388617,mcflyjrmartin,241759054.2,0.8522727273,0.5771696968,1.324452567,0.4601226994,1.930501931,0.235,0.43,never profound or grammatically correct IG mcflyjrmarty,1.80E+17,3.22E+17,0
94106782,94106782,delben29,277049884.5,0.3220973783,0.07796429889,0.1518744542,0.2436260623,1.512578616,0.2993762994,1.076923077,I think I m a good person  trying everyday,2.07E+17,1.92E+17,0
78453,78453,khoi,370336150.8,118.3868164,0.9835993577,0.2596646312,0.9916238658,4.651162791,0.023,0.794,Principal designer at  adobe working on  adobexd and more  blogger  subtraction  Host of Wireframe podcast,9.35E+16,4.09E+17,0
34395450,34395450,xhckr,296386089.3,0.8317373461,0.3069617748,0.3101684031,0.4540702016,1.879699248,0.428,1.016,Co Founder  YellowMssngrAI  Entrepreneur in making  https   t co g  AEpHblp  Young Padawan  Author   https   t co ypuNb K  Q,1.33E+17,4.27E+17,0
31740510,31740510,Tahj_Mowry,296936785.6,343.6772152,0.816755659,11.47124158,0.9970987348,3.649635036,0.523,0.992,I   Jesus     Tucker on BABY DADDY    LP coming soon     futurefunk an EP https   t co  d  tYRQAk       Tahj Mowry      Corinthians,545662371,4.58E+17,0
15762276,15762276,scott_bot,318710494.8,4.5995996,9.938519287,6.089549078,0.8214158026,12.5,0.105,1.54,Program Director of Digital Humanities  CMULibraries  Historian of science  librarian  data scientist  circus performer   instructor  Irregular blogger,1.22E+17,2.54E+17,0
885239581,885239581,vedang_singh,186401111.8,0.2050632911,0.03986242317,0.06257473405,0.1701680672,1.359550562,0.3966942149,1.132231405,meh,1.14E+17,3.54E+17,0
21035409,21035409,michaelianblack,301994043.6,2988.586103,5.354616868,23.43259991,0.9996655055,21.27659574,0.042,1.028,years in the NFL    rings    years rings,1.29E+17,4.78E+17,0
66511103,66511103,tatatessari,286272546.2,2,0.583097479,10.58177055,0.6666666667,3.225806452,0.015,0.502,nem ai,1.86E+17,2.58E+17,0
20221159,20221159,jeremypiven,302913604.8,8513.882759,0.2062211766,1.34685532,0.9998825586,1.718213058,0.399,0.532,,9.91E+16,4.77E+17,0
35503367,35503367,ionekr,296057297.7,0.2018018018,8.726170307,2.217365372,0.167916042,2.427184466,0.275,1.263,Computing fan,1.64E+17,2.31E+17,0
52534584,52534584,YO_RANDYJACKSON,290422714.3,1217.336323,0.137443795,1.104310318,0.9991792086,1.84501845,0.52,1.352,American bassist  singer  record producer  music manager  and former A R executive  He is best known as a judge on American Idol and Executive Producer,6.55E+16,4.46E+17,0
240492339,240492339,Gustfernandes__,241329749.9,1,0,0.1761440519,1,4.263636364,0.04904051173,0.3646055437,,2.55E+17,1.43E+17,0
309277320,309277320,Juicy_JessieG,229860923.9,0.27203894,1.985019429,1.447511801,0.2138605442,2.857142857,0.474,0.523,Keep your squats low and realistic standards high     GirlPower,1.37E+17,2.98E+17,0
198001905,198001905,GelaFridman,250749635.6,0.471875,0.1698714333,0.3538701055,0.3205944798,1.956947162,0.409,1.023,be comfortable while being uncomfortable  mother  wife  technology  hugeinc,1.39E+17,1.97E+17,0
18036441,18036441,Stanford,307860853.1,1224.011788,0.01683877618,5.069874862,0.9991836813,6.060606061,0.12,0.645,Stanford is one of the world s leading research and teaching institutions  Official Twitter feed by University Communications,5.11E+16,4.84E+17,0
21119984,21119984,meadowgroove,301919994.1,0.7613577023,4.066740937,12.36133569,0.4322561518,62.5,0.149,1.74,Lawyer  atheist  nature and animal lover  Sane Centre Leftist  wannabe interior designer  general messer  I get panicky when running low on mayonnaise,2.12E+17,3.37E+17,0
24908960,24908960,FreeSol,299515803.4,27.36820084,0.009519364144,2.826097289,0.9647492625,2.777777778,0.375,1.059,Contact booking  freesol     gmail com,8.65E+16,9.43E+16,0
236236336,236236336,rbvaughan,242193017,1.020645161,0.1890723381,1.24538025,0.5051085568,4.201680672,1.108,1.235,Co host of Just Right broadcasting on shortwave on WBCQ Maine  USA and Channel     Germany  capitalism  freespeech https   t co bUEdTvLY y,3.26E+17,3.68E+17,0
114295199,114295199,julibrant,270638174,1.171052632,0.08013060272,0.2368801084,0.5393939394,4.61875,0.03382949932,0.2462787551,Meu neto disse que aqui tem receitas de bolo,1147659727,1.34E+17,0
37687523,37687523,cory_arcangel,295375299.3,24.79860303,2.940010224,1.3253593,0.9612382113,1.956947162,0.247,1.189,https   t co   NCLREgSv    https   t co VhNoHtQIyj,1.90E+17,2.27E+17,0
159354944,159354944,DeathToCambria,259388021,0.2003994674,1.336030857,1.749730763,0.1669439823,2.544529262,0.159,0.647,,1.84E+17,2.97E+17,0
2795845802,2795845802,rabovitz,126735056.1,48.4825,3.745464079,1.662756987,0.9797908351,32.25806452,0.266,1.845,This is me   friend of people  animals  and robots  Founder and CEO of  MagicLeap  Building the Magicverse,1.90E+17,3.77E+17,0
115414150,115414150,whamsy,270316106.7,0.2708333333,0.02876632139,0.08022607409,0.2131147541,2.484536082,0.5352697095,0.5435684647,A movie  food and book addict  I pray everyday for the long life of George R R Martin,1.36E+17,2.66E+17,0
574602943,574602943,happyB0T,200333580,110,0,1.562098576,0.990990991,7.518796992,0.142,0,I m a learning Bot that will slowly expand my vocabulary based on tweets I find containing     happy faces   A project by Plummer Fernandez  See also  sadB T,1077149406,1.14E+17,0
17919972,17919972,taylorswift13,308266009.5,1,0.1300487201,0.02802774141,1,2.083333333,0.77,0.69,The old Taylor can t come to the phone right now,0,4.84E+17,0
57195124,57195124,CinemaPaulinia,289121846.3,1.939074273,0.008965078334,0.5761557009,0.6597568122,3.558718861,0.326,0.572,Fique por dentro de tudo o que acontece no Polo Cultural e Cinematogr fico de Paul nia,1070931052,1.80E+17,0
43949484,43949484,jettheband,292944026.2,1047.125,0.005898737798,0.233000143,0.9990459153,3.361702128,0.08227848101,0.5240506329,,2.72E+17,1.84E+17,0
215476014,215476014,austinGMAT,247125489.4,1.176643768,0.6307143806,2.464470992,0.5405770965,2.283105023,1.358,1.941,Exceptional GMAT classes and MBA admissions coaching in Austin  TX,8.52E+16,3.05E+17,0
4348237453,4348237453,Matt_LeBlanc,88430303.47,3835.875,0.2315586309,0.454323896,0.9997393712,2.486631016,0.2752688172,0.8215053763,Hey there  It s me,1.52E+17,4.82E+17,0
19616327,19616327,MaryBonoUSA,303734413.1,11.69732143,1.777869009,2.11580635,0.9212432318,2.78551532,0.369,1.287,Problem solver dragon slayer  fighting the good fights whilst happily married to  astro oz,1.77E+17,2.20E+17,0
14401698,14401698,genesimmons,328531465.9,4372.1,0.08626023057,6.84532787,0.9997713293,6.493506494,0.202,1.041,https   t co QcVH lqVMK,9.15E+16,4.85E+17,0
25688061,25688061,AlvaroGarnero,299174336.2,452.2924188,0.6032923889,9.6148461,0.9977939185,3.267973856,0.298,0.912,Empres rio e apresentador do    por   na TV Record  Fundador e dono do Cafe de a Musique  https   t co T UL HDteT   contato alvarogarnero com br,6.96E+16,4.31E+17,0
278672435,278672435,BEugeneSmith,234626265.7,1.153354633,1.568356377,1.30101035,0.5356083086,3.460207612,0.173,1.062,violist and lapsed mycologist turned techie,1.93E+17,1.69E+17,0
67776033,67776033,RODRIGOMARINP,285924704.7,0.2027896996,1.265821365,0.3571737535,0.1685994648,2.577319588,0.31,1.122,Ing  Agr nomo,1.65E+17,2.56E+17,0
99130637,99130637,nightsailer,275153570.2,1.660869565,0.01067621982,0.1416169158,0.6241830065,2.625730994,0.09131403118,0.6993318486,A Perl PHP programmer  Co founder   Architect of http   t co  e arfIMni,1.10E+17,1.34E+17,0
25489250,25489250,DerrenBrown,299277471.1,28986.28205,0.007217382557,4.551281441,0.9999655021,4.016064257,0.091,0.912,Prince of Eternia and Defender of the Secrets of Castle Grayskull  Hates mushrooms  BRAND NEW SPECIAL  SACRIFICE  DROPS ON NETFLIX OCT   th,1.19E+17,4.90E+17,0
14130366,14130366,sundarpichai,331524285.5,6068.058282,0.1832119174,0.2968397921,0.9998352298,1.594896332,0.337,1.026,CEO  Google,1.22E+17,4.84E+17,0
15340816,15340816,jamiecullum,321400370.4,265.5677966,0.2556512299,0.9793243225,0.9962486091,1.869158879,0.27,1.223,,676615971.4,4.06E+17,0
18839785,18839785,narendramodi,305217710.4,21893.11178,0,5.754664752,0.9999543256,9.090909091,0.236,0.353,Prime Minister of India,1.84E+17,2.56E+17,0
18580813,18580813,momocj,0.4114219114,1.335148295,0.4717938326,0.2914946325,-1,-1,-1,-1,,2.26E+17,3.11E+17,0
39203045,39203045,Residente,294807650.5,3403.629194,0.6110560554,8.530459762,0.9997062823,3.861003861,0.255,1.018,Ren  P rez Joglar https   t co luTlu DKYG https   t co ZlkkLnylBW,8.64E+16,4.91E+17,0
40835471,40835471,cameronbright,294195987.5,78.35392321,0.5685679176,1.469289923,0.9873982286,3.558718861,0.345,1.63,Actor   Twilight  X Men    Running Scared   Partner  EphinApparel   Aspiring Streamer Content Creator   https   t co Wp TEEgw l,1.95E+17,4.26E+17,0
327262257,327262257,eva_recinos,227321813.1,1.334088849,7.579133637,5.757420207,0.5715672946,7.042253521,0.128,1.086,Social  LACMA   Writer seen in  guardian  good  lamag etc     I have a newsletter https   t co LMA LTg Hn   illos Never Forever  annanicolebucks,1.58E+17,2.89E+17,0
14880616,14880616,Paula_Deen,325285414.8,4153.53681,0.04701348202,1.999533857,0.9997592993,1.934235977,0.056,0.137,Cooking and family are the greatest gifts  Love and Best Dishes  y all,355058216.6,4.66E+17,0
166211732,166211732,MatthewDaddona,257792110,0.5567054765,0.1907025006,0.2644363321,0.3576177285,1.746666667,0.1463104326,1.325699746,Editor of nonfiction  deystreet  Writer with bylines in  Tin House   outsidemagazine   FastCompany and more  Co host of the   killgenrenyc series in NYC,1.19E+17,2.14E+17,0
252663106,252663106,CameronNewton,239036969.1,11084.1,0.01554236574,0.1402427421,0.9999097888,1.435606061,1.042216359,0.7994722955,https   t co Vp XEujVVc,7.66E+16,4.88E+17,0
2239718538,2239718538,jennykijowski,150120253.7,0.7169811321,0.2497837505,0.159424191,0.4175824176,1.623529412,0.5942028986,0.9710144928,Jenny lives  works  and writes in Brooklyn with her partner  twins  and pit bull,1.27E+17,1.60E+17,0
365587588,365587588,Shoham_11,222017616.2,0.8299232737,0.001945791543,0.146323524,0.4535290007,1.330960854,0.6390374332,0.4064171123,Grad Student at University of Ottawa  Arsenal Fan   Foodholic   Gooner till I Die  Thats me,4.17E+17,4.05E+17,0
83147002,83147002,anthonyedwards,281039830.3,5575,0.002152008131,0.09438092805,0.99982066,2.217391304,0.2712418301,1.068627451,Official Anthony Edwards Twitter Page,621347719.9,3.46E+17,0
239194161,239194161,kayivelisse,241597941.1,0.5425287356,0.3926655979,2.535518296,0.3517138599,2.100840336,0.379,0.568,simple girl  lover of art   space  self proclaimed Queen of facial expressions  proud dork  Maximum Effort  Elephants   cartoon enthusiast,1.13E+17,2.05E+17,0
